ID,time,rel,educ,crime,age,savings,donations,voluntary,consume,pray,leisure,employed
16152,1,2,2,1,2,0.000902073649474146,0,0,0.634419443699313,0.0192971904576357,0.516017936531339,1
2,1,1,2,1,2,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
3,1,1,3,1,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
15456,1,1,1,2,2,0,0,0,0.511945001498822,0.0169870260546047,0.471310403618566,0
16153,1,5,3,1,3,0.000902073649474146,0,0,0.634419443699313,0.0192971904576357,0.516017936531339,1
11395,1,1,2,2,3,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
15457,1,4,3,1,3,0,0,0,0.51140973030879,0.016961025696958,0.470783090444971,0
11396,1,2,3,1,3,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
13422,1,2,1,1,1,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
10,1,2,1,2,3,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
11,1,1,2,2,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
12033,1,4,2,2,3,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
12747,1,1,3,1,3,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
14106,1,4,2,2,2,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
12034,1,2,3,1,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
15458,1,1,3,1,2,0,0,0,0.617856138728915,0.0185875255895667,0.503210989213718,1
17,1,5,2,1,2,0,0,0,0.617418451499077,0.0185687726141929,0.502872564164843,1
18,1,5,2,2,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
13423,1,4,3,1,3,0,0,0,0.510809235124719,0.0169318571374658,0.470191522979476,0
14107,1,1,3,2,2,0,0,0,0.617418451499077,0.0185687726141929,0.502872564164843,1
21,1,1,1,1,3,0,0,0,0.617418451499077,0.0185687726141929,0.502872564164843,1
22,1,3,3,1,3,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
13424,1,3,1,2,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
24,1,5,3,2,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
12748,1,1,1,1,2,0,0,0,0.617418451499077,0.0185687726141929,0.502872564164843,1
26,1,1,3,2,2,0,0,0,0.617418451499077,0.0185687726141929,0.502872564164843,1
27,1,1,2,2,2,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
28,1,3,3,1,2,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
29,1,3,2,1,3,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
15459,1,3,3,2,2,0,0,0,0.510923141929195,0.0169373900667733,0.470303736301771,0
31,1,3,1,2,2,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
32,1,1,2,2,2,0,0,0,0.61739174700229,0.018567628443798,0.502851915925612,1
33,1,4,3,2,1,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
34,1,3,3,2,3,0,0,0,0.51078095492009,0.0169304834497943,0.470163663224028,0
12035,1,2,2,2,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
36,1,2,3,1,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
11398,1,1,3,2,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
38,1,1,3,1,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
10691,1,5,3,2,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
40,1,2,2,1,2,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
41,1,2,3,2,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
42,1,1,2,2,1,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
10692,1,2,3,2,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
15460,1,2,2,2,2,0,0,0,0.411568754931506,0.0277320638697431,0.430262957083494,1
45,1,5,2,2,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
14775,1,2,2,2,3,0,0,0,0.411144635436387,0.027695366379972,0.42969241151659,1
13425,1,1,2,1,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
14776,1,3,2,1,2,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
12038,1,3,3,2,2,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
50,1,2,1,1,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
51,1,5,3,2,2,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
52,1,2,2,2,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
53,1,2,1,1,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
54,1,2,3,1,2,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
12039,1,3,2,1,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
10002,1,1,3,1,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
15461,1,2,3,2,3,0,0,0,0.411439958163883,0.0277209195622619,0.430089693591378,1
14108,1,5,3,1,3,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
59,1,5,1,2,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
13426,1,3,2,2,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
11400,1,2,1,2,2,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
12040,1,5,2,2,3,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
12041,1,1,3,1,1,0,0,0,0.411136178207253,0.0276946346072448,0.429681034452706,1
16154,1,4,1,1,2,0.0476908926147017,0,0,0.391655606423231,0.0152150708225401,0.43280321718067,1
65,1,2,2,2,1,0,0,0,0.312502693267143,0.0130337897736694,0.374072611065315,0
11401,1,1,3,1,2,0.00712908379818927,0,0,0.375383657199775,0.0142637758452385,0.408401405090888,1
67,1,2,3,2,3,0,0,0,0.312551950043386,0.0130370550249321,0.374163280505274,0
14109,1,1,2,2,2,0.00708300164633787,0,0,0.375357917769639,0.0142622710461056,0.408362332999149,1
16155,1,1,2,1,2,0.0363636345112142,0,0,0.646287367259805,0.0168734649826878,0.524906570925903,1
70,1,5,2,2,3,0,0,0,0.511912183567703,0.0146601991000271,0.471337999680755,0
71,1,1,1,1,2,0,0,0,0.511912183567703,0.0146601991000271,0.471337999680755,0
72,1,1,3,1,2,0,0,0,0.511912183567703,0.0146601991000271,0.471337999680755,0
10003,1,2,2,2,2,0,0,0,0.619098968959535,0.0159594336820381,0.504223540113347,1
74,1,5,1,2,2,0,0,0,0.511912183567703,0.0146601991000271,0.471337999680755,0
14110,1,5,3,2,3,0,0,0,0.511912183567703,0.0146601991000271,0.471337999680755,0
15462,1,1,2,2,3,0,0,0,0.337744134831378,0.0211515427713868,0.388365604118818,0
77,1,5,2,1,2,0,0,0,0.337403175738576,0.0211252911833108,0.387792907669766,0
78,1,1,2,2,3,0,0,0,0.412984920543247,0.0231898936467435,0.432226979982307,1
79,1,3,2,2,2,0,0,0,0.412984920543247,0.0231898936467435,0.432226979982307,1
12750,1,5,1,2,2,0,0,0,0.33735825362041,0.0211218324782447,0.38771745363994,0
81,1,2,3,2,2,0,0,0,0.33735825362041,0.0211218324782447,0.38771745363994,0
82,1,2,1,2,2,0,0,0,0.412984920543247,0.0231898936467435,0.432226979982307,1
83,1,2,2,1,3,0,0,0,0.33735825362041,0.0211218324782447,0.38771745363994,0
84,1,5,2,1,3,0,0,0,0.412984920543247,0.0231898936467435,0.432226979982307,1
14111,1,3,2,2,3,0,0,0,0.412984920543247,0.0231898936467435,0.432226979982307,1
10693,1,3,2,1,2,0,0,0,0.33735825362041,0.0211218324782447,0.38771745363994,0
16156,1,3,1,2,2,0.117060987196846,0,0,0.569550180047693,0.0184549546378193,0.50940663097642,1
88,1,5,3,2,2,0,0,0,0.541730664424111,0.0172005181341378,0.484222340071899,1
12043,1,2,2,2,3,0,0,0,0.541722723108848,0.0172001616185309,0.484214845806356,1
90,1,5,2,2,1,0,0,0,0.541730664424111,0.0172005181341378,0.484222340071899,1
91,1,2,2,2,2,0,0,0,0.443180802291751,0.0154315948526598,0.444403026669681,0
92,1,5,2,2,2,0,0,0,0.443135784807135,0.0154292924985859,0.444349846507879,0
13427,1,5,2,1,3,0,0,0,0.541722723108848,0.0172001616185309,0.484214845806356,1
94,1,5,1,1,3,0,0,0,0.541722723108848,0.0172001616185309,0.484214845806356,1
14112,1,4,2,1,2,0,0,0,0.541730664424111,0.0172005181341378,0.484222340071899,1
11402,1,2,3,2,2,0,0,0,0.541722723108848,0.0172001616185309,0.484214845806356,1
12751,1,2,2,2,1,0,0,0,0.443180802291751,0.0154315948526598,0.444403026669681,0
10005,1,4,2,2,2,0,0,0,0.443180802291751,0.0154315948526598,0.444403026669681,0
15463,1,1,3,1,2,0,0,0,0.541792348498523,0.0172032873649881,0.484280551692774,1
100,1,1,1,1,2,0.00704358706331684,0,0,0.375950698611605,0.0126158104651524,0.409296338021959,1
101,1,4,3,1,2,0.00704358706331684,0,0,0.375950698611605,0.0126158104651524,0.409296338021959,1
102,1,4,2,1,2,0,0,0,0.312865045064982,0.0116309924092185,0.374804744269468,0
103,1,4,2,1,2,0.00701667275744952,0,0,0.37593555904027,0.0126151070212534,0.409273431429313,1
104,1,2,2,1,2,0,0,0,0.312865045064982,0.0116309924092185,0.374804744269468,0
13428,1,5,1,2,1,0,0,0,0.312865045064982,0.0116309924092185,0.374804744269468,0
106,1,2,2,2,3,0,0,0,0.312893977565303,0.0116325167328739,0.374857861600685,0
13429,1,5,1,1,3,0.00704358706331684,0,0,0.375950698611605,0.0126158104651524,0.409296338021959,1
16157,1,2,2,2,3,0.0344617072618,0,0,0.425643026045512,0.0289498606830527,0.449003515739326,1
11404,1,3,2,1,1,0,0,0,0.411126964570475,0.0276938373853644,0.42966863983355,1
12045,1,5,1,2,2,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
111,1,3,3,1,2,0,0,0,0.411126964570475,0.0276938373853644,0.42966863983355,1
12752,1,4,1,2,3,0,0,0,0.33621641634228,0.0251072666570707,0.385628141783631,0
113,1,2,3,2,2,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
114,1,5,3,2,3,0,0,0,0.411126964570475,0.0276938373853644,0.42966863983355,1
12753,1,2,3,2,3,0,0,0,0.41111317043176,0.027692643829609,0.429650083306949,1
14113,1,1,3,2,3,0,0,0,0.336245461575166,0.0251101163388701,0.38567728382344,0
117,1,2,3,2,2,0,0,0,0.411126964570475,0.0276938373853644,0.42966863983355,1
