ID,time,rel,educ,crime,age,savings,donations,voluntary,consume,pray,leisure,employed
26,1,1,3,2,2,0.00187198550389117,6.60905597111593e-29,1.36207161730582e-28,0.647342163595396,1.42271919376093e-45,0.525679727073379,1
27,1,1,2,2,2,0,0,0,0.638344785474708,0,0.518994151570104,1
28,1,3,3,1,2,0,0,0,0.528684965050179,0,0.48780365954185,0
29,1,3,2,1,3,0,0,0,0.638344785474708,0,0.518994151570104,1
15459,1,3,3,2,2,0,0,0,0.567269945636676,0,0.522642597978819,0
31,1,3,1,2,2,0.000348930622652041,0,0,0.64205043817434,0,0.521747851728847,1
32,1,1,2,2,2,0.000348930622652041,0,0,0.64205043817434,0,0.521747851728847,1
33,1,4,3,2,1,0,0,0,0.528684965050179,0,0.48780365954185,0
34,1,3,3,2,3,0,0,0,0.528684965050179,0,0.48780365954185,0
12035,1,2,2,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
36,1,2,3,1,2,0,0,0,0.352923023621272,0,0.413939940449169,0
11398,1,1,3,2,3,0,0,0,0.352923023621272,0,0.413939940449169,0
38,1,1,3,1,3,0,0,0,0.356828415343308,0,0.420256219693329,0
10691,1,5,3,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
40,1,2,2,1,2,0.00472802088479661,0,0,0.427623108127783,0,0.451545363531735,1
41,1,2,3,2,3,0,0,0,0.356828415343308,0,0.420256219693329,0
42,1,1,2,2,1,0,0,0,0.352923023621272,0,0.413939940449169,0
10692,1,2,3,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
15460,1,2,2,2,2,0.112637962895035,0,0,0.464212763025542,0,0.494783096081431,1
45,1,5,2,2,3,0.0139968052400846,0,0,0.432038952449183,0,0.457135070760128,1
14775,1,2,2,2,3,0.0705963968865634,0,0,0.453076940692052,0,0.482358709981533,1
13425,1,1,2,1,3,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
14776,1,3,2,1,2,0.0362402943706675,0,0,0.436259942068547,0,0.462409744092475,1
12038,1,3,3,2,2,0.0188057560960449,0,0,0.435790901800511,0,0.461832655062531,1
50,1,2,1,1,3,0,0,0,0.352923023621272,0,0.413939940449169,0
51,1,5,3,2,2,0.0139968052400846,0,0,0.432038952449183,0,0.457135070760128,1
52,1,2,2,2,3,0.0137038060289686,0,0,0.431777089359321,0,0.45680719700537,1
53,1,2,1,1,3,0.0139968052400846,0,0,0.432038952449183,0,0.457135070760128,1
54,1,2,3,1,2,0,0,0,0.426126303466905,0,0.449628411076878,1
12039,1,3,2,1,3,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
10002,1,1,3,1,3,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
15461,1,2,3,2,3,0.112637962895035,0,0,0.464212763025542,0,0.494783096081431,1
14108,1,5,3,1,3,0.0374767418258628,0,0,0.438481104223499,0,0.465102500174503,1
59,1,5,1,2,2,0,0,0,0.352923023621272,0,0.413939940449169,0
13426,1,3,2,2,2,0,0,0,0.355811711087755,0,0.418611880675922,0
11400,1,2,1,2,2,0.0121301149776648,0,0,0.430370629595786,0,0.455046195698047,1
12040,1,5,2,2,3,0,0,0,0.426126303466905,0,0.449628411076878,1
12041,1,1,3,1,1,0.0155550452262096,0,0,0.433431603084515,0,0.458878781922758,1
16154,1,4,1,1,2,0.162107014483912,0,0,0.414860722499646,0,0.46452958445107,1
65,1,2,2,2,1,0,0,0,0.325346081230574,0,0.397828415159,0
11401,1,1,3,1,2,0.0270620035232425,0,0,0.390929025223346,0,0.431742175940959,1
67,1,2,3,2,3,0,0,0,0.335805557584224,0,0.416540093618276,0
14109,1,1,2,2,2,0.015419151285086,0,0,0.385195495116596,0,0.423290597933823,1
16155,1,1,2,1,2,0.127272727272922,0,0,0.678385855594208,0,0.547391475824706,1
